make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Kia Optima,2008,KNAGE123785234435,excellent,None,fwd,gas,silver,43660,mid-size,clean,automatic,sedan,7200
ford 350,2002,None,good,8 cylinders,None,diesel,white,300000,full-size,clean,automatic,pickup,130000
dodge ram 2500,2016,None,None,None,None,gas,None,41000,None,clean,automatic,None,32000
honda civic,2010,None,good,4 cylinders,None,gas,white,82000,None,clean,automatic,sedan,8400
Kia Sportage EX,2007,Kndjf723777341576,excellent,6 cylinders,fwd,gas,black,54833,None,clean,automatic,None,6900
Bmw 328i,2008,None,excellent,6 cylinders,rwd,gas,black,161567,mid-size,clean,automatic,sedan,6800
ford mustang gt,1998,None,None,None,None,gas,None,None,None,clean,manual,None,2000
dodge ram 1500 slt,1998,None,good,8 cylinders,rwd,gas,None,92000,None,clean,automatic,None,6000
Toyota Tundra Crew Max,2013,None,like new,8 cylinders,4wd,gas,grey,76005,full-size,clean,automatic,truck,31800
DODGE 2500 LONG BED,2014,3C6TR4HT2EG134575,good,8 cylinders,rwd,gas,white,106000,full-size,lien,automatic,pickup,16000
Lexus is250,2012,None,None,6 cylinders,rwd,gas,blue,38000,None,clean,automatic,None,18500
nissan altima,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
Chevrolet Malibu LS Fleet EcoTec,2014,None,None,None,fwd,gas,None,99435,None,clean,automatic,None,8800
chevrolet impala lt,2012,None,excellent,6 cylinders,None,gas,white,104000,full-size,clean,automatic,sedan,5900
Chevy Monte Carlo ss,2002,None,like new,6 cylinders,fwd,gas,black,13000,mid-size,clean,automatic,coupe,15000
chevy s10 pickup,1996,None,excellent,6 cylinders,4wd,gas,white,104567,compact,clean,automatic,pickup,5000
1999 honda accord ex.l,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,500
GMC,1971,None,None,None,None,gas,None,None,None,clean,manual,None,9800
chevrolet 1500 tahoe,2006,None,good,None,4wd,gas,black,185000,full-size,clean,automatic,SUV,7500
ford mustang,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
oldsmobile toronado,1969,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
dodge caravan,2005,2D4GP24R95R303325,excellent,6 cylinders,fwd,gas,white,104244,full-size,clean,automatic,None,3000
Pontiac Montana,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
dodge charger sxt,2014,None,good,6 cylinders,rwd,gas,blue,68483,None,rebuilt,automatic,sedan,12900
chevrolet equinox sport,2008,None,excellent,6 cylinders,fwd,gas,silver,126450,full-size,clean,automatic,SUV,6700
Ford coupe,1933,None,None,8 cylinders,rwd,gas,orange,None,None,clean,automatic,None,60000
Jeep Wrangler,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,16554
Infiniti g35,2005,None,excellent,6 cylinders,rwd,gas,blue,119000,None,clean,automatic,coupe,6900
Toyota,1997,1111122222,good,6 cylinders,4wd,gas,blue,112344,mid-size,clean,automatic,None,2500
Toyota,1992,222111111,fair,4 cylinders,4wd,gas,grey,2222222,mid-size,clean,manual,pickup,2000
Ford,1996,1111111,good,8 cylinders,4wd,diesel,white,1111111,full-size,clean,automatic,None,2500
Dodge,1999,11111111,good,6 cylinders,4wd,diesel,grey,200000,full-size,clean,automatic,None,3900
