make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
NISSAN Maxima SL,2008,None,excellent,6 cylinders,None,gas,None,None,None,clean,automatic,None,5500
jeep grand cherokee limited,2002,None,excellent,None,None,gas,None,None,None,clean,automatic,None,3900
PONTIAC Grand Prix GT,2004,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2900
PONTIAC G6,2007,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2900
MAZDA 6,2006,None,excellent,None,None,gas,None,None,None,clean,automatic,None,3900
Chevy Malibu 2LT,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
nissan murano sl,2010,None,like new,6 cylinders,fwd,gas,black,134000,mid-size,clean,automatic,SUV,10000
Nissan Titan,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
Nissan Pathfinder,2007,None,excellent,6 cylinders,rwd,gas,blue,177000,mid-size,clean,automatic,SUV,7000
Ford F-150 XLT,1998,None,excellent,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,truck,13
nissan altima,2005,None,excellent,4 cylinders,fwd,gas,brown,184000,mid-size,clean,automatic,sedan,5200
toyota 4runner limited,2000,None,excellent,6 cylinders,rwd,gas,brown,122000,mid-size,rebuilt,automatic,None,6500
chrysler,2006,None,excellent,6 cylinders,fwd,gas,silver,130000,mid-size,clean,automatic,None,4500
nissan titan,2007,None,excellent,8 cylinders,rwd,gas,red,147000,full-size,clean,automatic,None,8000
NISSAN ARMADA,2010,None,good,8 cylinders,None,gas,white,204000,mid-size,lien,automatic,SUV,14000
Jeep Wrangler,2016,None,excellent,6 cylinders,4wd,gas,red,8700,None,clean,automatic,None,35750
Chevrolet C10,1969,None,excellent,8 cylinders,rwd,gas,purple,None,full-size,clean,automatic,truck,24000
Chevrolet C10,1969,None,excellent,8 cylinders,rwd,gas,purple,None,full-size,clean,automatic,truck,24000
Jeep TJ Unlimited (LJ),2005,None,excellent,6 cylinders,4wd,gas,silver,132000,mid-size,clean,automatic,offroad,16000
infiniti g35 sedan,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,5200
Toyota P/U,1979,RN32-008403,fair,8 cylinders,rwd,gas,white,10000,None,clean,other,pickup,3500
Dodge Journey SXT,2009,3D4GG57V59T539032,excellent,6 cylinders,fwd,gas,white,81500,mid-size,clean,automatic,SUV,7500
chevy s-10 blazer,2000,None,good,6 cylinders,None,gas,custom,212000,compact,clean,automatic,SUV,3500
Ford Mustang,2002,None,like new,6 cylinders,None,gas,red,122000,mid-size,clean,automatic,coupe,7000
Toyota Camry SE,2012,None,like new,4 cylinders,fwd,gas,black,54381,None,clean,automatic,None,3260
dodge ram 1500 4x4,2017,None,like new,8 cylinders,4wd,gas,None,10500,None,clean,automatic,None,37000
Dodge Ram 1500,2011,None,good,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,truck,4500
Jeep Wrangler,2000,None,good,6 cylinders,4wd,gas,None,None,None,clean,manual,None,10500
vw super beetle,1979,None,None,None,None,gas,None,None,None,clean,manual,None,10000
HONDA ACCORD EXL V6,2008,1HGCP36818A033104,excellent,6 cylinders,fwd,gas,black,111500,full-size,clean,automatic,sedan,8200
toyota sequoia sr5,2008,None,good,8 cylinders,None,gas,green,147000,full-size,lien,automatic,SUV,14500
dodge ram cummins 3500 laramie,2000,None,fair,6 cylinders,None,diesel,None,234000,None,clean,manual,None,10000
dodge ram 1500,2004,None,fair,6 cylinders,rwd,gas,None,214000,full-size,clean,manual,pickup,4500
Crown vic,2000,None,good,6 cylinders,fwd,gas,white,144000,full-size,clean,automatic,other,2600
mercury sable,2009,None,excellent,6 cylinders,None,gas,silver,16105,None,clean,automatic,None,8000
ford f-250,1973,None,None,None,None,gas,None,None,None,clean,manual,None,9950
nissan altima,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
chevy trailblazer,2006,None,good,6 cylinders,None,gas,None,None,mid-size,clean,automatic,SUV,3995
honda civic ex,2005,None,good,4 cylinders,fwd,gas,None,138000,None,clean,automatic,None,4595
Pontiac sunfire,2004,None,good,4 cylinders,fwd,gas,None,128000,None,clean,automatic,None,3299
honda civic ex,2005,None,good,4 cylinders,fwd,gas,None,138000,None,clean,automatic,None,4595
lexus rx 300,1999,None,None,6 cylinders,fwd,gas,None,None,mid-size,clean,automatic,None,3995
hyundai santa fe,2004,None,good,4 cylinders,fwd,gas,None,None,None,clean,automatic,None,3995
jeep commander,2006,None,good,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,4995
honda accord,2003,None,good,6 cylinders,fwd,gas,None,199000,None,clean,automatic,None,3995
Chevy aveo,2008,None,excellent,4 cylinders,fwd,gas,None,111000,None,clean,automatic,None,3950
gmc 1500 sierra,2001,None,good,8 cylinders,rwd,gas,green,195000,full-size,clean,automatic,pickup,5000
chevy impala ls,2004,None,good,6 cylinders,None,gas,black,None,mid-size,clean,automatic,sedan,2750
gmc 1500 sierra,2012,None,excellent,8 cylinders,rwd,gas,brown,53000,None,clean,automatic,pickup,14000
chevy silverado 1500,2008,None,good,8 cylinders,rwd,gas,silver,None,full-size,clean,automatic,pickup,7999
jeep grand cherokee laredo,1997,None,like new,6 cylinders,rwd,gas,green,250000,sub-compact,clean,automatic,SUV,2500
Chevrolet Suburban Z71,2004,None,good,8 cylinders,4wd,gas,black,238000,full-size,clean,automatic,SUV,4950
Chevrolet 3100,1949,None,None,6 cylinders,None,gas,None,None,None,clean,manual,pickup,19009
Volvo XC90,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1534
Chevrolet,2015,None,None,None,None,gas,None,None,None,clean,automatic,None,20123
ford crown victoria,1999,None,excellent,8 cylinders,rwd,gas,None,150000,full-size,clean,automatic,sedan,2200
chevrolet impala,2008,None,good,8 cylinders,fwd,gas,silver,125000,full-size,clean,automatic,sedan,2500
saturn relay,2007,None,good,6 cylinders,fwd,gas,white,None,mid-size,clean,automatic,van,1100
ford ranger,2004,None,good,6 cylinders,rwd,gas,red,160000,mid-size,clean,automatic,pickup,3200
Lexus,2007,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,10500
toyota camry,2010,None,None,None,None,gas,None,150000,None,clean,automatic,None,6000
2012 Suzuki,2012,None,excellent,6 cylinders,None,gas,silver,None,mid-size,clean,automatic,truck,15200
chevrolet,1940,-,good,8 cylinders,rwd,gas,custom,20655,full-size,clean,automatic,coupe,60000
chevy monte carlo,2004,None,fair,6 cylinders,fwd,gas,black,235000,full-size,clean,automatic,coupe,1000
cadillac cts,2009,None,None,None,None,gas,None,85000,None,clean,automatic,None,10500
chevy c10,1978,None,fair,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,pickup,2500
Volvo XC90,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1571
lincoln town car limousine,1997,None,good,6 cylinders,fwd,gas,white,127998,None,clean,automatic,other,6000
Volkswagen Jetta,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1530
Chevrolet Cheyenne,1972,None,None,None,None,gas,None,88000,None,clean,automatic,None,18000
Triumph spitfire mk2,1965,None,good,4 cylinders,rwd,gas,green,None,sub-compact,clean,manual,convertible,5000
toyota tundra,1998,None,None,None,None,gas,None,None,None,clean,manual,None,3900
dodge dakota,1999,None,fair,8 cylinders,4wd,gas,red,None,None,clean,automatic,None,2400
Ford Mustang,2005,None,good,6 cylinders,rwd,gas,None,170000,None,clean,automatic,None,4900
Toyota FJ Cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1579
ford f-150,2003,None,good,8 cylinders,4wd,gas,green,197000,full-size,clean,automatic,pickup,5800
chevrolet suburban z71,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
ford taurus se,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
chevy s-10,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
cadillac deville,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
chevrolet s-10,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
nissan maxima,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
toyota camry,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
chevrolet malibu,2008,None,good,6 cylinders,fwd,gas,silver,124000,mid-size,clean,automatic,sedan,3900
Moto Metal,2016,None,excellent,None,None,other,None,1,None,clean,other,None,500
nissan maxima,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
ford mustang convertible gt,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
chevrolet trailblazer,2003,None,None,None,None,gas,None,158734,None,clean,automatic,None,2500
toyota tacoma 4x4,2008,None,like new,6 cylinders,4wd,gas,black,None,None,clean,automatic,truck,3100
PT cruiser,2005,None,good,4 cylinders,fwd,gas,silver,126600,None,clean,automatic,convertible,3900
chevrolet 2500 silverado,2004,None,good,None,4wd,gas,silver,None,None,clean,automatic,pickup,3500
chevrolet 2500 silverado,2004,None,good,None,4wd,gas,silver,None,None,clean,automatic,pickup,3500
Chevrolet Silverado,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4650
Ford Expedition XLT,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,7500
Chevrolet 1500,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Nissan Sentra,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,6950
chevrolet 1500 silverado,1989,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
Chevrolet 1500,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,6950
ford f150 lariat,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,19995
pontiac grand am,2004,None,None,None,None,gas,None,140051,None,clean,automatic,None,3295
Nisan,1992,None,None,None,None,gas,None,248000,None,clean,automatic,None,12345
