make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
RAM 1500 LONGHORN4X4,2012,None,like new,8 cylinders,4wd,gas,custom,None,full-size,clean,automatic,pickup,16995
FORD F150 CREW CAB XLT,2011,None,like new,8 cylinders,4wd,gas,silver,None,full-size,clean,automatic,truck,11995
FORD F150 CREW CAB LARIAT,2004,None,like new,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,pickup,8995
FORD F150 CREW CAB LARIAT,2005,None,like new,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,truck,9995
FORD F150 CREW CAB FX4,2007,None,like new,8 cylinders,4wd,gas,silver,None,full-size,clean,automatic,truck,12995
CHEVROLET 2500 CREW CAB,2009,None,like new,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,truck,12995
FORD F150 CREW CAB XLT,2008,None,like new,8 cylinders,rwd,gas,custom,None,full-size,clean,automatic,truck,8995
FORD F150 CREW CAB,2011,None,like new,6 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,15995
chevrolet impala,2009,None,good,6 cylinders,None,gas,white,None,full-size,clean,automatic,None,7500
TOYOTA COROLLA,2008,None,good,4 cylinders,None,gas,red,None,None,clean,automatic,sedan,6500
jeep,2006,None,excellent,None,None,gas,None,None,None,clean,automatic,None,1400
Ford F-150 XLT,1998,None,excellent,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,truck,1000
kia spectra,2006,None,None,None,None,gas,None,None,None,clean,manual,None,3000
