make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
chevy silverado 1500,2001,None,good,6 cylinders,rwd,gas,red,134400,None,clean,automatic,None,4500
Dodge Ram 3500 Dsl SLT,2009,None,good,6 cylinders,rwd,diesel,custom,95000,full-size,clean,automatic,pickup,23900
Jeep cj7,1985,None,excellent,6 cylinders,4wd,gas,None,180000,mid-size,clean,automatic,other,10500
nissan altima,2004,None,None,4 cylinders,None,gas,white,129000,None,clean,automatic,None,3000
SATRUN,2008,None,None,None,None,gas,None,93000,None,clean,automatic,None,4000
chevrolet 2500 silverado,1995,None,good,8 cylinders,rwd,gas,red,240850,full-size,clean,automatic,truck,2495
cadillac deville,1962,None,None,None,None,gas,None,None,None,clean,automatic,None,8900
chrysler windsor,1946,None,None,None,None,gas,None,None,None,clean,manual,None,9900
desoto firedome,1957,55371207,good,8 cylinders,rwd,gas,yellow,143000,full-size,clean,automatic,coupe,5500
Kia Sorento  LX,2006,None,excellent,6 cylinders,None,gas,None,135000,None,clean,automatic,None,3500
nissan pathfinder,1990,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
chevrolet 1500 silverado,1989,None,good,8 cylinders,None,gas,custom,None,None,clean,automatic,None,5800
Thunderbird,1957,None,good,8 cylinders,rwd,gas,None,None,None,missing,automatic,convertible,12000
CHEVROLET  BUSINESS COUPE,1940,None,excellent,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,None,32000
Tow dolly,2017,None,None,None,None,other,None,None,None,clean,other,None,970
hyundai santa fe,2007,None,good,6 cylinders,fwd,gas,custom,205000,full-size,clean,automatic,SUV,2900
sedan white le,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
chevy s10 pickup,1996,None,None,None,None,gas,None,None,None,clean,automatic,pickup,600
chevy c10,1968,None,None,8 cylinders,None,gas,None,None,None,clean,automatic,None,4800
Ford Thunderbird,1978,None,None,None,None,gas,None,None,None,clean,automatic,None,1300
chevy,1956,None,None,None,None,gas,None,None,None,clean,manual,None,17500
Honda Accord,2003,None,None,None,None,gas,white,None,None,clean,automatic,coupe,3500
Toyota Camary,1999,None,good,4 cylinders,fwd,gas,None,148,None,clean,automatic,None,2500
VW GLI,2004,None,None,6 cylinders,None,gas,black,None,None,clean,manual,sedan,2450
Chevy Silverado,2000,None,good,8 cylinders,rwd,gas,grey,132,full-size,clean,automatic,pickup,4500
Dodge,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1400
Chrysler pt cruiser,2005,3C3EY55X25T506171,excellent,4 cylinders,fwd,gas,silver,107031,compact,clean,automatic,convertible,3500
ford explorer,2005,1FMZU75W45ZA38914,excellent,8 cylinders,None,gas,None,155000,None,clean,automatic,None,4500
mazda protege,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,400
buick grand national,1987,None,None,None,None,gas,None,None,None,lien,automatic,None,20
American Foreign,2017,None,None,None,None,other,None,None,None,clean,other,None,30
chevy sonoma,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1900
ford mustang,1966,None,None,None,None,gas,None,None,None,clean,automatic,None,3250
chevrolet 1500 silverado,2006,None,good,6 cylinders,rwd,gas,silver,161392,full-size,clean,automatic,pickup,3999
Honda Civic,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1997
