make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
honda accord,2006,None,good,4 cylinders,fwd,gas,blue,158000,full-size,clean,automatic,sedan,4000
freighliner,2005,None,excellent,None,None,diesel,white,None,None,clean,manual,None,19500
Bmw m,2005,None,excellent,None,None,gas,black,45000,None,clean,automatic,convertible,21000
cummins,1997,None,None,None,None,other,None,None,None,clean,automatic,None,15500
Cadillac STS,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
Volkswagen vw beetle,1974,None,None,None,None,gas,None,None,None,clean,manual,None,1600
Hyundai Sonata,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,3450
Mazda 6,2005,None,None,None,None,gas,None,130000,None,clean,automatic,None,2200
Chevrolet express 1500,2001,None,None,None,None,gas,None,36000,None,clean,automatic,None,7500
Hyundai Sonata,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,3450
caterpillar,1997,None,None,None,None,other,None,None,None,clean,manual,None,15500
Ford Explorer,2004,None,None,None,None,gas,None,150000,None,clean,automatic,None,2400
ford f150,2015,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,15500
Mercedes benz,1995,None,None,None,None,gas,None,135000,None,clean,automatic,None,1450
Nissan Maxima,2016,None,like new,6 cylinders,fwd,gas,black,4700,full-size,rebuilt,automatic,sedan,19700
ford crown Victoria lx,2003,None,None,None,None,gas,None,118000,None,clean,automatic,None,1800
ford crown victoria police,2011,None,excellent,8 cylinders,rwd,gas,None,107000,None,clean,automatic,sedan,2500
Ford Mustang Saleen,2000,1FAFP42X4YF254851,excellent,8 cylinders,rwd,gas,white,61000,mid-size,clean,manual,coupe,21449
bmw 328i,2007,None,excellent,None,None,gas,grey,None,None,clean,automatic,None,7500
ford mustang convertible,1973,None,like new,8 cylinders,None,gas,red,None,None,clean,automatic,None,4000
toyota camry,2009,None,new,4 cylinders,fwd,gas,silver,None,compact,clean,automatic,sedan,4999
porsche panamera 4,2014,None,like new,None,None,gas,None,45000,None,rebuilt,automatic,None,40000
Dodge,2003,None,good,8 cylinders,fwd,gas,black,None,full-size,clean,automatic,pickup,1800
ferrari california,2012,None,like new,None,None,gas,None,9600,None,rebuilt,automatic,None,100000
chrysler 300c,2006,None,None,None,None,gas,None,73000,None,clean,automatic,None,7200
ferrari california,2012,None,like new,None,None,gas,None,9600,None,rebuilt,automatic,None,100000
Ford f650,2011,None,like new,None,None,diesel,None,None,None,clean,automatic,None,49999
Nissan 350z,2003,None,salvage,6 cylinders,rwd,gas,black,76000,mid-size,parts only,automatic,None,1
nissan versa,2013,None,like new,None,None,gas,blue,None,None,rebuilt,automatic,None,5000
chevy cobalt,2008,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,1500
Toyota Camry,2011,None,excellent,4 cylinders,fwd,gas,silver,78000,full-size,rebuilt,automatic,sedan,6399
Ford f650,2011,None,like new,None,None,diesel,None,None,None,clean,automatic,None,49000
Ford f-250,2005,None,good,8 cylinders,4wd,diesel,blue,234000,full-size,rebuilt,automatic,pickup,10000
Toyota,2018,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
CHEVROLET EXPRESS G4500,2011,None,good,8 cylinders,rwd,diesel,white,102000,None,clean,automatic,bus,12000
Infiniti Q50,2014,JN1BV7AP5EM682343,None,None,None,gas,None,42300,None,clean,automatic,None,18000
infiniti q50 premium,2014,JN1BV7AP5EM682343,None,None,None,gas,None,None,None,clean,automatic,None,18000
Infiniti Q50,2014,JN1BV7AP5EM682343,None,None,None,gas,None,42354,None,clean,automatic,None,18000
