make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
hyundai sonata,2011,None,excellent,4 cylinders,fwd,gas,red,127000,full-size,clean,automatic,sedan,5650
chevrolet cruze,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,6200
honda accord lx,2004,None,good,4 cylinders,fwd,gas,grey,157,full-size,clean,automatic,sedan,3400
ford f150 4x4,2006,None,fair,None,4wd,gas,None,150000,None,clean,automatic,pickup,2000
chrysler 300c awd,2006,None,good,8 cylinders,4wd,gas,black,91000,full-size,salvage,automatic,None,4000
chevrolet malibu ltz,2013,None,excellent,4 cylinders,fwd,gas,grey,80000,None,clean,automatic,sedan,9400
Dodge Ram 1500,2008,None,good,8 cylinders,4wd,gas,black,165000,None,clean,automatic,None,8400
ford taurus,1999,None,good,None,None,gas,blue,None,full-size,clean,automatic,sedan,1200
gmc sierra 2500 hd,2005,None,good,8 cylinders,4wd,gas,white,100525,full-size,clean,automatic,truck,9500
dodge dakota sport,2001,None,fair,6 cylinders,rwd,gas,blue,None,mid-size,clean,automatic,truck,1000
Buick Encore,2014,None,excellent,None,None,gas,None,38000,None,clean,automatic,None,16900
ESCALADE ESV by CADILLAC,2006,None,None,None,None,gas,None,193406,None,clean,automatic,None,6000
buick riviera,1970,None,None,None,None,gas,None,None,None,clean,automatic,None,18000
dodge challenger,1971,None,excellent,8 cylinders,rwd,gas,blue,290000,None,clean,automatic,None,1
pontiac vibe,2004,None,None,None,None,gas,red,10500,None,clean,automatic,None,1300
Chevrolet Camaro,1969,124379N600500,excellent,8 cylinders,rwd,gas,green,None,mid-size,clean,automatic,coupe,28000
Dodge Dart,2013,None,None,4 cylinders,fwd,gas,grey,56000,None,lien,automatic,sedan,9000
chevy trailblazer,2005,1GNDS13S552329407,excellent,4 cylinders,rwd,gas,red,103000,full-size,clean,automatic,SUV,5500
subaru forester,2002,JFLSF655X2H726716,None,4 cylinders,None,gas,None,130680,None,clean,automatic,None,1100
jeep wrangler 4x4 sport,1998,None,good,6 cylinders,4wd,gas,red,130000,None,clean,automatic,None,3000
vw ghia,1971,None,excellent,4 cylinders,rwd,gas,black,70000,None,clean,manual,convertible,14000
ford expedition,2005,None,good,8 cylinders,4wd,gas,white,127000,full-size,clean,automatic,SUV,4000
Dodge stealth,1991,None,good,6 cylinders,4wd,gas,red,95000,None,clean,manual,coupe,5000
buick lacrosse,2007,None,good,6 cylinders,fwd,gas,silver,116000,mid-size,clean,automatic,sedan,2500
dodge ram deisel cummins 2500,1999,None,good,None,4wd,diesel,None,None,None,clean,manual,truck,9800
gmc duramax,2009,None,good,8 cylinders,4wd,diesel,blue,230000,full-size,clean,automatic,truck,15000
kia sedona,2003,None,fair,6 cylinders,fwd,gas,black,111000,mid-size,clean,automatic,mini-van,1300
Dodge Durango,2001,None,good,8 cylinders,4wd,gas,None,None,None,clean,automatic,truck,1400
ford escape,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
mazda 6,2003,None,good,6 cylinders,fwd,gas,grey,183000,mid-size,clean,automatic,sedan,1500
pontiac trans am,1996,None,excellent,8 cylinders,rwd,gas,orange,121174,None,clean,manual,coupe,7500
suzuki forenza,2004,None,None,4 cylinders,None,gas,None,125000,None,clean,automatic,None,2100
honda civic,2004,None,None,4 cylinders,None,gas,None,143000,None,clean,automatic,None,3500
hyundai sonata,2005,None,None,4 cylinders,None,gas,None,124000,None,clean,automatic,None,1900
SCAMP SPORT,1972,None,excellent,8 cylinders,rwd,gas,green,24000,None,clean,automatic,coupe,16500
honda civic,2004,None,None,4 cylinders,None,gas,None,143000,None,clean,automatic,None,3500
bmw 530i,2003,None,None,None,None,gas,None,149000,None,salvage,automatic,None,2600
chevrolet silverado 2500hd,2006,None,None,8 cylinders,4wd,gas,None,92400,None,clean,automatic,None,8500
smart fortwo,2013,None,None,3 cylinders,None,gas,None,64000,None,salvage,automatic,None,4900
bmw 530i,2003,None,None,None,None,gas,None,149000,None,salvage,automatic,None,2600
bmw 335i,2011,None,None,None,None,gas,None,61000,None,salvage,automatic,None,11500
Toyota Prius,2007,None,None,None,None,hybrid,None,None,None,clean,automatic,None,3300
chevrolet suburban lt,2001,None,good,8 cylinders,4wd,gas,red,178251,full-size,clean,automatic,SUV,2500
buick lacrosse cxl fwd,2011,None,like new,6 cylinders,fwd,gas,silver,31300,full-size,clean,automatic,sedan,12785
dodge ram 2500,1999,None,None,None,None,gas,None,90000,None,clean,automatic,None,5500
chevy suburban 1500,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,6995
chevrolet silverado,2001,None,good,8 cylinders,4wd,gas,green,224145,full-size,clean,automatic,truck,4000
ford f-350,1985,None,like new,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,None,15000
cadillac sedan de ville,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,700
