make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Chevrolet Aveo 5,2008,None,excellent,None,None,gas,None,102105,None,clean,manual,None,2500
nissan versa,2014,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,5200
ford bronco ii,1986,None,excellent,6 cylinders,4wd,gas,grey,140000,mid-size,clean,automatic,SUV,2950
ford focus se,2006,None,fair,4 cylinders,fwd,gas,None,200000,None,clean,automatic,None,2000
Ford Windstar,1997,None,None,None,None,gas,None,137000,None,clean,automatic,None,950
chevy scottsdale,1975,None,None,8 cylinders,4wd,gas,blue,None,full-size,clean,manual,None,2000
F250,1985,None,good,None,rwd,gas,None,163000,None,clean,manual,None,1
GMC,1969,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
Audi,2001,None,excellent,6 cylinders,None,gas,None,160000,None,clean,manual,None,5200
Jeep CJ,1948,None,None,None,None,gas,None,None,None,clean,manual,None,8500
saturn,2000,None,excellent,4 cylinders,fwd,gas,black,98000,sub-compact,clean,manual,sedan,2200
toyota corolla,2008,None,excellent,4 cylinders,fwd,gas,white,151000,sub-compact,clean,automatic,sedan,5800
ford ranger,1992,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
Ford Mustang,1968,None,excellent,8 cylinders,None,gas,None,90000,None,clean,automatic,None,10500
Ford F-250,2005,None,good,8 cylinders,rwd,diesel,black,172000,full-size,clean,manual,truck,14500
Ford F-250,2005,None,good,8 cylinders,rwd,diesel,black,92000,full-size,clean,manual,truck,14500
vw bug,2001,None,fair,None,None,gas,silver,None,None,clean,automatic,None,500
mercedes-benz cla,1993,None,good,None,None,gas,None,None,None,clean,automatic,None,3700
Honda Fit Sport,2008,None,excellent,None,None,gas,None,72000,sub-compact,clean,automatic,hatchback,7499
Dodge Durango  SLT  4x4,2006,None,None,None,4wd,gas,None,126,None,clean,automatic,None,4900
vw beetle bug,1969,None,None,None,None,gas,None,None,None,clean,manual,None,1200
nissan altima Ser,2005,None,good,6 cylinders,fwd,gas,red,None,mid-size,clean,automatic,sedan,4250
gmc sierra 2500hd,2011,None,None,None,None,diesel,black,None,full-size,lien,automatic,None,32000
jeep wrangler,2003,None,good,6 cylinders,4wd,gas,None,109000,None,clean,manual,None,14000
jeep Kiaser,1967,None,good,None,None,gas,red,None,None,clean,manual,None,2500
Subaru Legacy,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
chevrolet s10 blazer,1992,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
chevrolet s10 blazer,1987,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
bmw z4 3.0i,2003,Xxx007,excellent,6 cylinders,rwd,gas,silver,130000,compact,clean,manual,coupe,6500
ford crown victoria,1997,None,good,8 cylinders,rwd,gas,red,200000,full-size,clean,automatic,sedan,900
Pontiac Transport,1992,None,excellent,6 cylinders,fwd,gas,white,118000,mid-size,clean,automatic,mini-van,1800
honda civic hybrid,2004,None,excellent,None,fwd,hybrid,silver,190000,compact,clean,automatic,sedan,3900
dodge ram 2500,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
Ford Fairmont,1983,None,None,None,None,gas,None,32042,None,clean,automatic,None,950
Alfa Romeo Spider,1982,None,None,None,None,gas,None,None,None,clean,manual,None,2500
honda odyssey ex-l,2005,None,good,6 cylinders,fwd,gas,blue,168200,None,clean,automatic,van,5450
honda civic lx 4dr,2002,None,None,None,None,gas,None,2330000,None,clean,automatic,None,2200
chevrolet malibu ls 4dr sedan,2002,None,fair,6 cylinders,fwd,gas,brown,247093,mid-size,missing,automatic,sedan,600
Chevy Corvette,1976,None,None,None,None,gas,None,None,None,clean,manual,None,9000
ford f150,1992,None,None,None,None,gas,None,None,None,clean,manual,None,600
honda accord lx,1991,None,None,None,None,gas,None,134000,None,clean,automatic,None,1800
Scion TC,2008,None,good,4 cylinders,fwd,gas,white,98620,None,clean,manual,coupe,8000
chrysler pt cruiser,2005,None,excellent,4 cylinders,fwd,gas,silver,128000,compact,parts only,automatic,sedan,100
FORD,2000,None,excellent,4 cylinders,rwd,gas,blue,135000,mid-size,clean,manual,pickup,3500
Acura RL,1996,None,salvage,6 cylinders,fwd,gas,green,180000,full-size,parts only,automatic,sedan,350
Focus,2005,None,None,None,None,gas,None,None,None,clean,manual,None,3500
MP3 Player,2007,None,like new,None,4wd,gas,None,None,full-size,clean,automatic,sedan,1800
Toyota Paseo,1992,None,salvage,4 cylinders,fwd,gas,white,200000,sub-compact,missing,manual,coupe,100
jeep wrangler unlimited rubicon,2012,1C4BJWFG8CL202696,excellent,6 cylinders,4wd,gas,silver,59800,mid-size,lien,automatic,offroad,29950
RÃ­o,2006,None,None,None,None,gas,None,None,None,clean,manual,None,3000
Audi A4,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,4300
gmc sierra 2500,2002,None,good,8 cylinders,4wd,gas,green,186500,full-size,clean,automatic,pickup,6000
Forester xt,2015,None,excellent,None,4wd,gas,silver,27500,mid-size,clean,automatic,SUV,28500
isuzu trooper,1993,None,fair,6 cylinders,4wd,gas,silver,304000,mid-size,clean,automatic,SUV,800
plymouth breeze,1996,None,excellent,4 cylinders,fwd,gas,red,182000,None,clean,automatic,None,1250
chevy camaro,1994,None,None,None,None,gas,None,None,None,clean,manual,None,1000
