make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
lincoln mkx,2011,None,excellent,6 cylinders,None,gas,silver,None,sub-compact,salvage,automatic,SUV,10900
lincoln mkx,2011,None,excellent,6 cylinders,None,gas,grey,None,sub-compact,salvage,automatic,SUV,10900
monitoring system,2007,None,None,6 cylinders,4wd,gas,None,None,full-size,clean,automatic,sedan,1800
lexus es 300,2000,None,good,6 cylinders,fwd,gas,white,120560,mid-size,clean,automatic,sedan,2800
CHEVY EXPRESS,2017,None,new,8 cylinders,None,gas,black,12000,None,clean,automatic,van,27000
chevrolet corvette,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,25000
infiniti g37 coupe journey,2008,None,None,None,None,gas,None,119,None,salvage,automatic,None,6400
Toyota Highlander,2007,JTEGP21A770146608,good,6 cylinders,fwd,gas,red,59182,full-size,clean,automatic,SUV,9600
vw gti,2012,None,None,None,None,gas,None,None,None,salvage,manual,None,5500
acura,2006,None,excellent,6 cylinders,None,gas,silver,120000,None,clean,automatic,sedan,1
2012 CHEVY IMPALA,2012,None,None,6 cylinders,None,gas,white,None,None,rebuilt,automatic,None,4650
bmw 535i,2009,None,excellent,6 cylinders,None,gas,None,100000,None,clean,automatic,sedan,5700
nissan altima,2002,None,None,None,None,gas,None,100000,None,clean,automatic,None,2500
StepVan - Freightliner,2002,None,None,6 cylinders,rwd,diesel,white,None,full-size,clean,automatic,None,12000
subaru impreza,2007,None,None,None,None,gas,None,None,None,salvage,manual,None,2900
cadillac coupe de ville,1963,None,good,8 cylinders,rwd,gas,custom,None,full-size,clean,automatic,other,15500
Ford Crown Victoria,2003,2fafp74wx3x136743,good,8 cylinders,rwd,gas,blue,236425,full-size,clean,automatic,sedan,2600
Chevrolet El Camino,1969,None,good,8 cylinders,rwd,gas,red,None,None,clean,automatic,truck,16500
vw jetta,2001,None,good,6 cylinders,fwd,gas,silver,152000,compact,clean,automatic,sedan,3200
Infiniti G37S,2012,None,excellent,6 cylinders,rwd,gas,black,76100,full-size,salvage,manual,sedan,9499
chevrolet impala,2006,None,excellent,6 cylinders,fwd,gas,silver,165008,mid-size,rebuilt,automatic,sedan,3000
chevy impala ltz,2012,None,None,6 cylinders,None,gas,silver,None,compact,rebuilt,automatic,sedan,5200
mercedes-benz sl500,2004,None,good,8 cylinders,rwd,gas,grey,105000,compact,clean,automatic,convertible,10500
jeep commander,2007,None,excellent,6 cylinders,4wd,gas,silver,192202,full-size,clean,automatic,SUV,4500
chevrolet 2500 silverado,1996,None,salvage,8 cylinders,4wd,gas,black,2200,full-size,parts only,automatic,truck,1500
Chevrolet Colorado,2005,None,good,5 cylinders,None,gas,black,188000,None,clean,automatic,pickup,4900
Bmmw 328i,2008,None,excellent,6 cylinders,rwd,gas,silver,None,compact,clean,automatic,None,2800
Ford 250,2003,None,None,None,None,diesel,None,None,None,clean,automatic,None,8500
ford ranger,2003,1gtc67950p86169t8,excellent,6 cylinders,fwd,gas,red,156,full-size,clean,automatic,pickup,3400
FORD EDGE LIMITED,2013,None,like new,None,None,gas,None,55000,None,rebuilt,automatic,None,9800
nissan xterra,2001,None,excellent,6 cylinders,rwd,gas,black,None,None,clean,manual,None,3000
toyota rav4,2012,None,None,6 cylinders,None,gas,None,77,None,salvage,automatic,None,8900
toyota corolla ce,2001,1nxbr12e91z439779,good,4 cylinders,fwd,gas,silver,205400,mid-size,clean,manual,sedan,1500
porsche 911 gt3,2018,None,None,None,None,gas,white,None,None,clean,manual,None,205000
chevrolet corvette,2005,None,None,None,None,gas,None,None,None,clean,manual,coupe,26000
volkswagen,1971,None,None,None,None,gas,None,None,None,missing,manual,None,1500
Honda Insight,2003,None,excellent,3 cylinders,fwd,gas,silver,None,sub-compact,clean,automatic,hatchback,2800
Dodddhe,2007,None,excellent,4 cylinders,fwd,gas,white,100,compact,clean,automatic,None,2000
BMW 325 CI,2004,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,4400
freightliner fl70,2016,00000,excellent,6 cylinders,fwd,diesel,black,0000000,full-size,clean,manual,truck,300
Bmw 650i,2007,None,None,None,None,gas,None,82000,None,salvage,automatic,None,7900
ford f150,2010,None,excellent,8 cylinders,4wd,gas,black,108000,full-size,clean,automatic,pickup,18500
gmc envoy sle,2005,None,excellent,6 cylinders,None,gas,None,None,None,clean,automatic,None,2950
honda civic hatchback,2017,None,None,None,None,gas,None,4000,None,rebuilt,automatic,None,13500
Honda Odyssey,2003,None,good,6 cylinders,None,gas,None,192850,None,clean,automatic,mini-van,2800
Chevy Cavalier,2004,None,None,None,None,other,None,115000,None,clean,automatic,None,2999
Honda Odyssey,2008,None,None,None,None,gas,None,88,None,clean,automatic,None,4700
"Ice Cold AC, loaded",2009,None,excellent,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,1900
Buick GS 400,1969,None,excellent,8 cylinders,rwd,gas,black,None,None,clean,automatic,None,19000
mercedes benz s550,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,19000
porsche panamera,2012,None,None,None,None,gas,None,58000,None,clean,automatic,None,54500
Ram 250,1989,None,None,None,None,diesel,None,None,None,clean,manual,None,3500
HONDA ACCORD,2013,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,9500
Ford,2007,None,None,4 cylinders,None,gas,None,194,None,clean,automatic,None,3000
Nissan Altima,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,6900
1969 Chevy,1969,None,excellent,8 cylinders,rwd,gas,orange,None,full-size,clean,automatic,coupe,20000
ford econoline cargo van,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,2100
Chevrolet Tahoe LS,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,1900
gmc 1500 sierra,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,2
Nissan Altima,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,6900
1969 Chevy,1969,None,excellent,8 cylinders,rwd,gas,orange,None,full-size,clean,automatic,coupe,20000
Mustang gt,2005,None,None,None,None,gas,None,None,None,clean,manual,None,9800
1969 Chevy,1969,None,excellent,8 cylinders,rwd,gas,orange,None,full-size,clean,automatic,coupe,20000
1969 Chevy,1969,None,excellent,8 cylinders,rwd,gas,orange,None,full-size,clean,automatic,coupe,20000
ford e150 econoline,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,8400
sterling acterra,2007,None,None,None,None,diesel,None,None,None,clean,manual,None,11500
lexus ct 200h,2014,None,like new,None,None,hybrid,None,None,None,clean,other,None,20995
Toyota seinna  XLE,2004,None,like new,6 cylinders,fwd,gas,silver,137225,full-size,clean,automatic,van,5899
honda odyssey,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,9
f150,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,220
Silverado,2007,None,None,None,None,gas,None,None,None,salvage,automatic,None,4500
Dodge Ram 3500,2004,None,None,None,None,gas,None,235,None,rebuilt,automatic,None,4500
ford e350 van,2002,None,None,None,None,gas,None,200,None,clean,automatic,None,3000
ford f250 super duty,2002,None,None,None,None,gas,None,286,None,clean,automatic,None,3000
chrysler sebring,2010,None,None,None,None,gas,None,89000,None,clean,automatic,None,4500
nissan altima 4dr sdn i4 2.5 s,2014,None,excellent,4 cylinders,fwd,gas,white,80000,compact,clean,automatic,None,8400
Mercedes Benz,2001,None,excellent,8 cylinders,fwd,gas,black,149132,full-size,clean,automatic,sedan,4200
Toyota,2006,None,excellent,4 cylinders,fwd,gas,white,114000,full-size,clean,automatic,sedan,4600
amc gremlin,1973,None,None,None,None,gas,None,None,None,clean,other,None,2000
ford focus SEL 4dr sedan,2012,None,like new,4 cylinders,fwd,gas,green,71626,mid-size,rebuilt,automatic,sedan,5999
infiniti g35 sport 4dr sedan,2008,None,like new,6 cylinders,None,gas,grey,None,None,clean,automatic,sedan,6500
honda odyssey,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,9
