make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Ford F-150,2014,None,None,None,None,gas,None,65000,None,clean,automatic,None,26900
Chevy 4Ã4,1998,None,good,8 cylinders,4wd,gas,green,None,full-size,clean,automatic,pickup,3500
toyota tacoma prerunner,2010,None,excellent,6 cylinders,rwd,gas,silver,100003,full-size,clean,automatic,truck,17330
Chevy z71,1997,None,good,8 cylinders,4wd,gas,None,187000,full-size,clean,manual,truck,2000
BMW 540i,1999,None,good,8 cylinders,rwd,gas,white,130000,None,clean,automatic,sedan,3450
ford f150 xlt,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,6000
acura tl 3.2,1999,None,good,6 cylinders,fwd,gas,red,163000,mid-size,clean,automatic,sedan,1500
Ford fusion,2006,None,good,None,None,gas,None,185000,None,clean,automatic,None,2900
ford f150 xl,2010,None,None,None,None,gas,None,71500,None,clean,automatic,None,11800
cadillac coupe de ville,1982,None,None,None,None,gas,None,None,None,missing,automatic,None,1000
ford flatbed,1994,None,None,None,None,diesel,None,None,None,clean,manual,None,1500
jeep wrangler,1991,None,good,4 cylinders,4wd,gas,green,None,None,clean,manual,other,4500
ford expedition xlt,2005,None,good,8 cylinders,4wd,gas,grey,12000,full-size,clean,automatic,SUV,5000
chevrolet 1500 silverado,2001,None,good,8 cylinders,None,gas,brown,258000,full-size,clean,automatic,truck,3800
F150,2003,None,good,8 cylinders,4wd,gas,brown,180000,full-size,clean,automatic,pickup,6500
jeep wrangler sahara,2016,None,excellent,None,None,gas,black,17000,None,clean,automatic,None,38500
toyota tundra 4wd truck,2006,None,excellent,8 cylinders,4wd,gas,white,230000,full-size,clean,automatic,truck,8500
