make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
dodge dakota,2005,None,None,8 cylinders,None,gas,None,182000,None,clean,automatic,None,3800
toyota tacoma,1998,None,None,None,None,gas,None,None,None,clean,manual,None,5500
ford f-150,2013,None,None,None,None,gas,None,53000,None,clean,automatic,None,23000
toyota - prius,2008,None,good,4 cylinders,fwd,gas,green,163000,compact,clean,other,hatchback,5300
Subaru Outback,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
lincoln zephyr,2006,None,good,None,4wd,gas,red,105000,full-size,clean,automatic,sedan,3800
Western,2003,None,None,None,None,gas,None,None,None,clean,other,None,600
nissan altima,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,9500
ford fusion se 4dr sedan,2014,None,like new,4 cylinders,fwd,gas,white,65600,mid-size,clean,automatic,sedan,10995
ford crown victoria police,2008,None,excellent,8 cylinders,rwd,gas,black,142000,full-size,clean,automatic,sedan,3500
Ford  f350 4x4 with plow,2009,None,excellent,8 cylinders,4wd,gas,black,68000,full-size,clean,automatic,truck,17500
fiat 500 pop,2012,None,good,4 cylinders,fwd,gas,red,55400,compact,clean,manual,coupe,4500
chevrolet impala,2011,None,excellent,6 cylinders,fwd,gas,red,74000,full-size,clean,automatic,sedan,6900
ford f-150,1998,None,fair,8 cylinders,4wd,gas,green,209000,full-size,clean,automatic,pickup,2500
chevys10,1999,None,good,6 cylinders,4wd,gas,None,None,None,clean,automatic,pickup,1500
bmw 328xi,2008,None,like new,6 cylinders,4wd,gas,black,130111,mid-size,clean,automatic,sedan,7995
hyundai sonata,2008,None,fair,4 cylinders,None,gas,green,180000,None,clean,automatic,sedan,1500
dodge ram 2500,2001,None,None,None,None,diesel,None,None,None,clean,manual,None,5900
chevy equinox,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,700
Lincoln Towncar,2000,None,None,None,None,gas,None,None,None,clean,automatic,bus,3000
nissan frontier,2004,None,good,4 cylinders,rwd,gas,red,68000,None,clean,manual,pickup,6500
volvo v70,1998,Yv1lw5576w2429889,good,5 cylinders,fwd,gas,green,222630,mid-size,clean,automatic,wagon,1200
ford explorer sport,1998,None,good,6 cylinders,4wd,gas,blue,155000,full-size,clean,manual,SUV,1200
Toyota Camry xle,2015,None,excellent,4 cylinders,None,gas,None,62000,None,clean,automatic,None,14999
volkswagen passat,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
jeep grand cherokee,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
Ford f-100,1937,None,excellent,8 cylinders,rwd,gas,custom,15000,full-size,clean,manual,pickup,35000
toyota tacoma,2001,None,None,None,None,gas,None,None,None,clean,other,None,2000
suzuki equator,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,4990
Plymouth Rat Rod,1939,None,None,None,None,gas,None,None,None,clean,automatic,None,5200
Dodge W250,1988,None,fair,8 cylinders,None,gas,None,100000,None,clean,automatic,None,1400
