make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
nissan pathfinder,2005,None,good,6 cylinders,None,gas,None,160654,None,clean,automatic,None,5800
Nissan Sentra Special Edition,2006,None,excellent,4 cylinders,None,gas,grey,114600,None,clean,automatic,sedan,3300
dodge ram 1500,1994,None,fair,8 cylinders,rwd,gas,white,145600,None,clean,automatic,truck,1500
cj7,1985,None,None,8 cylinders,4wd,gas,None,None,None,clean,manual,None,6800
Mercedes C 107,1977,None,None,None,None,gas,None,None,None,clean,automatic,None,500
In,2005,None,like new,6 cylinders,rwd,gas,white,None,compact,clean,automatic,coupe,4500
GMC Envoy,2003,None,good,6 cylinders,4wd,gas,black,157055,None,clean,automatic,SUV,5500
chevy c3500,2000,None,None,None,None,gas,None,107000,None,clean,automatic,None,4300
dodge ram 1500,1999,None,fair,8 cylinders,None,gas,red,113000,full-size,clean,automatic,pickup,4595
ford focus,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
dodge avenger sxt,2008,None,None,4 cylinders,fwd,gas,silver,167400,None,clean,automatic,sedan,2900
chevrolet 1500 suburban,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
chevy nova,1971,9999999999,good,8 cylinders,rwd,gas,None,45000,None,clean,manual,None,18000
Jeep Grand Cherokee Laredo,2012,None,excellent,None,4wd,gas,grey,155000,None,clean,automatic,SUV,10500
Dodge Neon SRT4,2004,None,excellent,4 cylinders,fwd,gas,black,128000,compact,clean,manual,sedan,8000
nissan quest 3.5 s,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,850
Dodge Stratus R/T,2005,None,good,6 cylinders,fwd,gas,silver,183000,None,clean,manual,coupe,2100
infiniti g37xx,2012,None,excellent,None,None,gas,black,50000,None,clean,automatic,None,18500
Dodge Stratus R/T Coupe,2005,None,excellent,6 cylinders,fwd,gas,silver,186000,compact,clean,manual,coupe,2200
pontiac trans am,1999,None,excellent,8 cylinders,rwd,gas,blue,109000,None,clean,automatic,convertible,7500
Grand Prix GT,2000,1G2WP52K7YF266260,fair,6 cylinders,fwd,gas,None,185000,None,clean,automatic,sedan,300
1953 ford f100,1953,None,excellent,None,None,gas,purple,None,None,clean,automatic,pickup,20000
