make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Toyota Celica,2001,None,excellent,None,None,gas,None,None,None,clean,automatic,None,3600
ford f-150,1999,None,None,None,None,gas,None,180000,None,clean,automatic,None,1900
Chevrolet Express passenger,2001,None,excellent,None,None,gas,None,None,None,clean,automatic,None,4900
chevrolet 1500 suburban,2004,None,excellent,8 cylinders,4wd,gas,brown,102661,full-size,clean,automatic,SUV,6495
Volkswagen Jetta,2006,None,good,None,None,gas,blue,126900,None,clean,manual,sedan,3100
Chevrolet Astro,2000,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2400
Ford Expedition,2006,None,excellent,None,None,gas,None,None,None,clean,automatic,None,5400
honda civic,1998,None,good,4 cylinders,None,gas,silver,135000,compact,clean,automatic,coupe,2300
kia optima,2008,None,excellent,4 cylinders,fwd,gas,black,163663,full-size,clean,automatic,None,2900
ford mustang,2000,None,good,6 cylinders,rwd,gas,white,184470,compact,clean,automatic,coupe,2000
toyota 4runner,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
ford f-150,1994,1234,good,8 cylinders,rwd,gas,green,160000,full-size,clean,automatic,pickup,1
chevy uplander LT,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2800
Ford Escape,2002,None,excellent,None,None,gas,None,None,None,clean,automatic,None,3200
chevrolet ssr,2004,12345678,None,None,rwd,gas,None,None,None,clean,automatic,None,25000
Freitliner cascadia,2011,None,None,None,None,diesel,None,538000,None,clean,automatic,None,25000
nissan 240sx,1992,None,excellent,4 cylinders,rwd,gas,white,206785,compact,clean,manual,convertible,5000
freightliner sprinter 2500,2003,None,None,None,None,diesel,None,250000,None,clean,automatic,None,4400
nissan altima,2005,None,good,4 cylinders,fwd,gas,black,107000,mid-size,clean,automatic,sedan,600
saturn outlook awd,2007,None,good,6 cylinders,4wd,gas,silver,108500,full-size,clean,automatic,SUV,6250
Bmw 328i,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
nissan altima 2.5 s,2012,None,excellent,4 cylinders,fwd,gas,white,60,mid-size,clean,automatic,coupe,8900
lexus es 350,2010,None,excellent,6 cylinders,fwd,gas,green,70,full-size,clean,automatic,sedan,12700
bmw 328i,2007,None,None,None,None,gas,None,167000,None,clean,automatic,None,4000
Pontiac Grand Prix,1999,None,good,None,None,gas,None,200000,None,clean,automatic,None,1100
Nissan Sentra,2008,None,excellent,4 cylinders,fwd,gas,None,123752,None,clean,automatic,None,4195
