make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Lexus,2000,None,None,None,None,gas,None,None,None,clean,manual,None,4000
Chevrolet,1968,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
Ford fiesta,2013,None,excellent,4 cylinders,fwd,gas,black,62600,None,clean,automatic,sedan,8500
volkswagen gti,1998,None,good,None,None,gas,yellow,None,None,clean,automatic,None,400
JEEP GRAND CHEROKEE LAREDO 4X4,2004,None,good,6 cylinders,4wd,gas,None,None,None,clean,automatic,SUV,3975
ford mustang,1992,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,7000
gmc 1500 sierra,1990,2GTEC14Z1L1565250,fair,6 cylinders,rwd,gas,white,198000,full-size,clean,automatic,truck,1250
bmw 328i,1996,None,None,6 cylinders,None,gas,black,None,None,clean,automatic,None,4000
Ford Bronco,1970,None,None,None,None,gas,None,None,None,clean,automatic,None,22000
nissan 300zx,1991,None,None,None,None,gas,None,None,None,clean,manual,None,1650
dodge grand caravan,2002,None,fair,6 cylinders,fwd,other,None,200000,None,clean,automatic,van,750
AM General,1984,None,excellent,6 cylinders,4wd,diesel,green,58000,full-size,clean,automatic,truck,16000
AM General,1984,None,excellent,6 cylinders,4wd,diesel,green,58000,full-size,clean,automatic,truck,16000
AM General,1984,None,excellent,6 cylinders,4wd,diesel,green,58000,full-size,clean,automatic,truck,16000
chevrolet 1500 silverado,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,9500
Cadillac Deville DTS,2000,1G6KF5790YU258616,good,8 cylinders,rwd,gas,black,175000,full-size,clean,automatic,sedan,1700
Jeep wrangler,1991,None,good,6 cylinders,4wd,gas,black,105000,mid-size,clean,manual,offroad,5500
Dodge,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
cheverolet monte carlo,1971,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
pontiac g6 gt,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
ford freestyle,2006,None,excellent,6 cylinders,fwd,gas,white,113627,None,clean,automatic,wagon,4800
pontiac g8 gt,2009,None,good,8 cylinders,rwd,gas,green,150000,full-size,clean,automatic,None,12500
vw beetle bug,1970,None,good,4 cylinders,rwd,gas,blue,None,None,clean,manual,convertible,8000
vw beetle bug,1970,None,good,4 cylinders,rwd,gas,blue,None,None,clean,manual,convertible,8000
Jeep cj5,1978,None,None,None,None,gas,None,118000,None,clean,manual,None,1
dodge dakota,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
Dodge Ram,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,11500
chevrolet impala,2007,2g1wd58c779331127,good,8 cylinders,fwd,gas,silver,135000,full-size,clean,automatic,sedan,5500
chevy geo tracker,1992,None,None,4 cylinders,4wd,gas,None,None,None,clean,manual,None,500
ford f-150,2004,None,None,None,None,gas,None,212000,None,clean,automatic,None,5200
Chevy Express van,2004,None,fair,6 cylinders,rwd,gas,blue,None,full-size,clean,automatic,van,1750
Ford-F150,2007,1FTPW14V87FA65663,excellent,8 cylinders,4wd,gas,red,134390,full-size,clean,automatic,pickup,15900
Audi A6 Quattro,2003,None,excellent,8 cylinders,4wd,gas,black,90000,compact,clean,automatic,sedan,2800
Chevy Equinox LT,2006,None,good,6 cylinders,4wd,gas,black,100000,full-size,clean,automatic,SUV,3800
Chevrolet Silverado LT,2006,None,excellent,8 cylinders,rwd,gas,red,114000,full-size,clean,automatic,pickup,11500
ford mustang,2011,1ZVBP8CFXB5122659,excellent,8 cylinders,rwd,gas,blue,82000,None,clean,manual,None,18000
chevrolet monte carlo ls,2001,None,good,None,fwd,gas,red,150000,None,clean,automatic,None,2000
firebird trans am,1994,None,good,None,rwd,gas,black,130480,None,clean,automatic,coupe,4000
ford taurus se,1999,None,good,6 cylinders,fwd,gas,green,None,None,clean,automatic,None,650
chevrolet 1500 silverado,2010,3GCXKTE2OAG229621,good,8 cylinders,4wd,gas,white,130000,full-size,lien,automatic,None,18500
Chevy,2011,None,good,4 cylinders,fwd,gas,None,76900,None,clean,automatic,None,5500
ford fusion se,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
mercury villager sport,1999,None,None,None,None,gas,None,137000,None,clean,automatic,None,1
chevrolet 1500 silverado,2015,None,excellent,8 cylinders,4wd,gas,grey,44773,full-size,lien,automatic,truck,31999
Chevrolet Avalanche,2004,None,good,8 cylinders,4wd,gas,blue,None,full-size,clean,automatic,pickup,5200
Hyundai sonata,2011,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,6900
Kia Spectra,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3300
chevrolet malibu,2004,None,good,6 cylinders,fwd,gas,None,175000,None,clean,automatic,hatchback,2700
volvo s40 2.4i,2006,None,excellent,5 cylinders,fwd,gas,grey,160000,compact,clean,automatic,sedan,3950
Volvo S80 T6 AWD,2009,None,excellent,6 cylinders,4wd,gas,grey,138000,full-size,clean,automatic,sedan,8750
JEEP WRANGLER,1999,None,fair,4 cylinders,4wd,gas,white,189000,None,clean,manual,SUV,3900
dodge ram 1500 4x4,2002,None,None,None,None,gas,None,160000,None,clean,automatic,None,3500
Chevy travers,2009,None,None,None,None,gas,None,None,None,lien,automatic,None,7500
honda civic ex-l w/nav,2015,19XFB2F98FE066740,like new,4 cylinders,None,gas,white,38500,None,lien,automatic,None,16500
