make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Ford Fusion,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3300
Cadillac,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
pontiac grand prix,2004,None,good,4 cylinders,fwd,gas,None,None,None,clean,automatic,None,1600
ford explorer,2001,None,fair,None,None,gas,None,177000,None,clean,automatic,SUV,1500
toyota camry le 4dr sedan,2010,4T1BF3EK2AU075579,excellent,4 cylinders,fwd,gas,grey,109000,full-size,clean,automatic,sedan,7800
Jeep Cherokee Sport,2001,None,good,6 cylinders,4wd,gas,silver,157300,mid-size,clean,automatic,SUV,5000
chevrolet s10,1999,None,fair,4 cylinders,fwd,gas,silver,162400,None,clean,automatic,pickup,500
ford e150 econoline,2000,1FDRE14L7YHB65362,good,6 cylinders,rwd,gas,None,87000,full-size,clean,automatic,van,8900
"CHEVY CAVAALIER LS, SPORT",2005,1G1JC52F357196212,like new,4 cylinders,fwd,gas,white,120000,mid-size,clean,automatic,sedan,3400
Freight liner,2005,None,None,None,None,diesel,None,None,None,clean,manual,None,45000
Olds hurst,1983,None,None,None,None,gas,None,None,None,clean,other,None,2500
volvo s80 t6,2003,YV1TS91Z031297689,like new,6 cylinders,fwd,gas,black,180000,full-size,clean,automatic,sedan,2000
Chevrolet K10,1970,None,good,8 cylinders,4wd,gas,blue,62089,full-size,clean,automatic,truck,31500
Chevy K20,1987,None,good,8 cylinders,4wd,gas,white,176000,full-size,clean,manual,truck,2900
honda civic hybrid,2007,None,excellent,4 cylinders,fwd,hybrid,None,150000,None,clean,automatic,None,3900
GMC truck,1987,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
bmw x3 3.0si,2007,None,excellent,6 cylinders,4wd,gas,black,130678,mid-size,clean,automatic,SUV,9800
Chevy impala,1965,None,None,None,None,gas,None,None,None,clean,automatic,None,18000
Pontiac Grand Prix,2007,2G2WP552171102102,like new,6 cylinders,fwd,gas,silver,150000,full-size,clean,automatic,sedan,2900
mazda 3,2007,JM1BK323671686500,good,4 cylinders,fwd,gas,red,133000,compact,rebuilt,automatic,sedan,2900
pontiac grand am,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1450
toyota sienna xle,2008,None,excellent,6 cylinders,fwd,gas,None,194567,None,clean,automatic,None,5700
honda odyssey ex-l,2001,None,good,None,None,gas,None,215000,None,clean,automatic,None,1500
chevrolet aveo,2010,KL1TD5DE8AB088491,like new,4 cylinders,fwd,gas,silver,100000,full-size,clean,automatic,sedan,3500
acura tl,2004,None,excellent,6 cylinders,fwd,gas,None,137000,None,clean,automatic,None,5600
acura tl,1999,None,None,None,None,gas,None,180000,None,clean,automatic,None,1300
honda pilot ex,2003,2HKYF18413H538891,like new,6 cylinders,4wd,gas,blue,180000,full-size,clean,automatic,SUV,4200
dodge durango,2000,None,None,8 cylinders,4wd,gas,None,150,full-size,clean,automatic,SUV,2600
hyundai sonata,2009,None,good,4 cylinders,fwd,gas,red,92500,full-size,clean,automatic,sedan,4800
Trailblazer SS,2007,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,11200
Chevy truck,1977,None,fair,8 cylinders,rwd,gas,None,None,full-size,clean,automatic,pickup,900
huyndai elantra,2016,None,excellent,None,None,gas,red,31099,mid-size,clean,automatic,None,11900
nissan versa,2008,None,excellent,4 cylinders,fwd,gas,None,114000,None,clean,automatic,None,3700
Ford Fusion,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,500
chevrolet corvette,1982,None,excellent,8 cylinders,rwd,gas,None,37700,None,clean,automatic,coupe,12000
cadillac srx luxury,2011,3GYFNAEY2BS545381,like new,6 cylinders,fwd,gas,black,90000,full-size,clean,automatic,SUV,10800
chevy tahoe,1998,None,None,None,None,gas,None,226000,None,clean,automatic,None,1500
scion xb,2012,None,None,None,None,gas,None,142000,None,clean,automatic,None,4500
chevrolet 1500 silverado,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
Totota Tundra SR5 4X4 LMTD,2002,5TBBT48172S295420,excellent,8 cylinders,4wd,gas,white,146000,mid-size,clean,automatic,truck,8800
gmc envoy,2004,None,None,None,None,gas,None,180000,None,clean,automatic,None,2500
willys pickup,1953,None,None,4 cylinders,4wd,gas,None,None,None,clean,manual,None,3500
gmc envoy,2004,None,None,None,None,gas,None,180000,None,clean,automatic,None,2500
willys pickup,1953,None,None,4 cylinders,4wd,gas,None,None,None,clean,manual,None,3500
dodge ram 1500 slt,1999,None,fair,8 cylinders,4wd,gas,grey,120000,full-size,clean,automatic,pickup,3500
ford f-250 4x4 ext cab,2012,None,good,8 cylinders,4wd,gas,silver,78000,full-size,lien,automatic,truck,17500
ford f-150,2007,1FTPX14V17FA62178,like new,8 cylinders,4wd,gas,silver,190000,full-size,clean,automatic,truck,6800
Jeep CJ-7,1985,None,None,6 cylinders,4wd,gas,None,None,None,clean,manual,None,1600
ford mustang,1990,None,like new,8 cylinders,rwd,gas,custom,22000,compact,clean,automatic,coupe,14500
saturn sl,1999,None,good,4 cylinders,None,gas,grey,195000,None,clean,automatic,sedan,1500
Chevy Impala,2005,None,None,None,fwd,gas,black,140,full-size,clean,automatic,sedan,3200
hyundai accent,2008,None,excellent,4 cylinders,fwd,gas,None,230000,None,clean,automatic,None,1800
Honda Civic LX,2002,None,excellent,4 cylinders,fwd,gas,custom,200000,mid-size,clean,automatic,coupe,1300
oldsmobile intrigue,2002,None,good,None,fwd,gas,None,None,None,clean,automatic,None,1200
Infinity I35,2004,None,excellent,6 cylinders,4wd,gas,None,114000,None,clean,automatic,None,2200
toyota 4runner,1998,None,good,6 cylinders,4wd,gas,None,201000,None,clean,automatic,None,2200
Olds Cutlass S,1970,None,excellent,8 cylinders,rwd,gas,yellow,93000,mid-size,clean,automatic,coupe,15900
Toyota Tundra 1794 4wd,2017,None,excellent,8 cylinders,4wd,gas,brown,26200,full-size,lien,automatic,pickup,46000
dodge ram 2500,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,2600
buick enclave cxl awd,2012,5GAKVCED0CJ107475,like new,6 cylinders,4wd,gas,silver,100000,full-size,clean,automatic,SUV,14000
dodge dakota,1996,None,None,None,None,gas,None,None,None,clean,manual,None,2000
Mercury,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1700
Honda Accord EX,2008,None,fair,4 cylinders,fwd,gas,red,174500,full-size,clean,automatic,sedan,5500
BMW X3 3.0si,2007,None,excellent,6 cylinders,4wd,gas,white,128200,mid-size,clean,automatic,SUV,8500
Camaro Z28,1996,None,fair,8 cylinders,rwd,gas,green,109000,mid-size,clean,automatic,convertible,2500
FORD f150,2002,2FTRX17212CA21337,fair,6 cylinders,rwd,gas,white,315000,full-size,clean,automatic,truck,2400
honda odyssey ex-l w/ dvd,2008,5FNRL38798B100130,like new,6 cylinders,fwd,gas,silver,190000,full-size,clean,automatic,mini-van,5400
Chevy,1966,None,None,None,None,gas,None,None,None,clean,manual,None,13750
Toyota camry,2011,None,excellent,None,None,gas,None,91,None,rebuilt,automatic,None,7900
pontiac aztek,2005,3G7DA03E25S541474,good,6 cylinders,4wd,gas,grey,130125,mid-size,clean,automatic,None,4500
dodge charger,2007,None,excellent,None,None,gas,None,180000,None,clean,automatic,None,3400
dodge 2500,2001,None,None,None,None,diesel,None,None,None,clean,manual,None,11500
