make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
pontiac g6 4 door,2008,None,excellent,4 cylinders,fwd,gas,silver,160000,mid-size,clean,automatic,sedan,4300
Nissian Juke,2012,None,excellent,None,None,gas,red,154000,compact,clean,automatic,SUV,9495
Dodge 2500,2003,None,None,None,None,gas,None,187,None,clean,automatic,None,5500
chevrolet hhr,2009,3GNCA13B29S601789,good,4 cylinders,fwd,gas,blue,142671,mid-size,rebuilt,automatic,SUV,3494
dodge ram 3500,2006,None,None,None,None,diesel,None,None,None,clean,automatic,None,25500
chevy impala,2004,None,None,None,None,gas,None,240000,None,clean,automatic,None,950
Ford 2 door sedan,1950,BOSP170538,good,8 cylinders,rwd,gas,black,19335,full-size,clean,automatic,sedan,15000
FORD coupe,1946,886787,excellent,8 cylinders,rwd,gas,green,102861,full-size,clean,automatic,coupe,30000
Ford 2 door sedan,1950,BOSP170538,good,8 cylinders,rwd,gas,black,19335,full-size,clean,automatic,sedan,15000
FORD coupe,1946,886787,excellent,8 cylinders,rwd,gas,green,102861,full-size,clean,automatic,coupe,30000
2013 Silverado 1500 LT,2013,None,None,None,None,gas,None,89000,None,clean,automatic,None,19900
chevrolet 1500 silverado,2001,None,None,None,None,gas,None,202000,None,clean,automatic,None,1200
saturn outlook,2009,5GZER23D29J153507,excellent,6 cylinders,fwd,gas,custom,172745,full-size,clean,automatic,SUV,5995
Ford Fusion,2008,None,None,4 cylinders,None,gas,None,None,None,rebuilt,automatic,None,3600
gmc 1500 sierra,2005,None,excellent,8 cylinders,4wd,gas,white,181900,full-size,clean,automatic,None,7900
gmc sierra 2500 hd,2003,None,excellent,8 cylinders,4wd,diesel,white,218000,full-size,clean,automatic,pickup,11000
buick lesabre,1991,None,good,6 cylinders,fwd,gas,white,151000,None,clean,automatic,None,1300
chevrolet 1500 silverado,1998,1GCEC14W5WZ277443,fair,6 cylinders,None,gas,white,178000,full-size,clean,automatic,pickup,2200
gmc envoy,2006,None,good,6 cylinders,4wd,gas,blue,127000,mid-size,clean,automatic,SUV,4500
ford mustang,2009,None,None,6 cylinders,None,gas,None,130000,None,lien,automatic,None,6900
chevrolet 1500 silverado,2012,None,excellent,8 cylinders,4wd,gas,white,59000,full-size,clean,automatic,truck,21900
Ford F150 Lariat,2007,None,excellent,8 cylinders,4wd,gas,blue,124000,None,clean,automatic,truck,11000
camaro z28,1978,1Q87L8N601060,good,8 cylinders,rwd,gas,grey,None,full-size,clean,automatic,coupe,2800
gmc jimmy,2000,None,None,None,None,gas,None,113000,None,clean,automatic,None,2200
jeep grand cherokee,2011,1J4RR5GG0BC603314,excellent,6 cylinders,4wd,gas,black,88200,full-size,clean,automatic,SUV,17750
chevrolet silverado 2500hd 4x4,2003,None,good,None,4wd,diesel,blue,260000,None,clean,automatic,None,9500
Chevy HHR LT,2008,None,None,4 cylinders,fwd,gas,None,231000,None,clean,manual,None,2850
chevrolet tahoe,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,300
pontiac solstice base 2dr conver,2006,None,excellent,4 cylinders,rwd,gas,silver,91217,None,clean,manual,convertible,7800
chevy geo tracker,1990,None,good,4 cylinders,4wd,gas,black,140000,None,clean,automatic,convertible,2850
Oldsmobile cutlass,1968,342878M267577,like new,8 cylinders,rwd,gas,green,53000,mid-size,clean,automatic,coupe,17000
Mazda,1996,None,None,None,None,gas,None,None,None,clean,manual,None,1000
ford f150 fx4,2010,None,excellent,8 cylinders,rwd,gas,silver,104989,full-size,clean,automatic,truck,12500
PONT,1931,000000000000,good,6 cylinders,rwd,gas,blue,000000000000000,full-size,missing,manual,sedan,3200
ford taurus,2010,None,like new,6 cylinders,None,gas,None,106000,None,clean,automatic,None,9800
Duramax,2012,None,excellent,8 cylinders,4wd,diesel,white,13600,full-size,lien,automatic,truck,36500
gmc 1500 sierra,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
Dodge Ram,2014,None,excellent,6 cylinders,4wd,diesel,None,104000,None,lien,automatic,None,37800
Chevy Cavalier,2003,1F1JC52F037323933,excellent,4 cylinders,fwd,gas,white,141000,compact,clean,automatic,sedan,1500
chevy,1979,None,None,None,None,gas,None,None,None,clean,manual,None,6900
Super duty XLT,2016,None,excellent,8 cylinders,fwd,gas,blue,35000,full-size,clean,automatic,pickup,34900
ford f-150,1997,None,fair,8 cylinders,4wd,gas,None,170000,None,clean,automatic,None,1100
