make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
honda pilot,2009,None,None,None,fwd,gas,None,137000,None,clean,automatic,None,7995
Honda Civic sedan,2012,None,good,4 cylinders,fwd,gas,grey,96000,None,clean,automatic,sedan,7000
Dodge Ram 1500 BIG HORN,2012,None,excellent,8 cylinders,4wd,gas,black,62000,full-size,clean,automatic,truck,4000
ford modle a,1930,None,fair,4 cylinders,rwd,gas,grey,None,full-size,rebuilt,manual,pickup,1
Honda Civic,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
Nissan Armada,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,13500
Acura Integra,1995,None,None,None,None,gas,None,None,None,clean,manual,None,2200
chevrolet silverado,2009,None,good,None,None,gas,black,138500,None,clean,automatic,truck,15000
Acura Integra,1995,None,None,None,None,gas,None,None,None,clean,manual,None,2200
mercedes-benz e550,2011,None,excellent,8 cylinders,rwd,gas,black,67254,None,clean,automatic,sedan,17750
Acura RSX,2006,None,None,None,None,gas,None,None,None,clean,manual,None,4999
Toyota Corolla,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2900
chevy 1500,2015,None,like new,8 cylinders,4wd,gas,white,50000,full-size,clean,automatic,truck,34000
mercedes-benz e350,2006,None,excellent,6 cylinders,rwd,gas,black,152000,None,rebuilt,automatic,sedan,5999
mercedes-benz c 240,2002,None,None,None,None,gas,None,156500,None,rebuilt,automatic,None,3600
Honda Odyssey,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
Ford f150 custom,1979,None,None,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,pickup,1600
Infiniti QX4,2002,None,good,6 cylinders,4wd,gas,custom,204764,mid-size,clean,automatic,SUV,3900
mini cooper s,2009,None,excellent,4 cylinders,fwd,gas,white,75000,None,rebuilt,automatic,hatchback,5999
Nissan Xterra,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
Mercedes benz e55 amg,2005,None,excellent,8 cylinders,rwd,gas,grey,72000,mid-size,clean,automatic,None,21999
ACURA RSX,2002,None,None,None,None,gas,None,74000,None,clean,automatic,None,4700
Volk,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1950
