make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
toyota prius,2007,None,excellent,None,fwd,hybrid,None,98000,None,clean,automatic,hatchback,6950
audi a3,2008,None,excellent,None,None,gas,None,101000,None,clean,automatic,None,7700
volkswagen gti,2006,None,excellent,None,fwd,gas,None,139000,None,clean,automatic,coupe,6000
honda accord,2004,None,excellent,None,None,gas,None,139000,None,clean,automatic,sedan,5700
lexus ls430,2003,None,excellent,None,rwd,gas,silver,129000,None,clean,automatic,sedan,8200
honda pilot,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
TOYOTA COROLLA L,2014,None,good,4 cylinders,None,gas,None,65,None,clean,automatic,None,10000
volkswagen jetta gli,2006,3VWXJ71K66M678214,good,4 cylinders,fwd,gas,grey,133251,compact,clean,manual,sedan,4000
Mobile Mechanic,2017,None,new,None,None,gas,None,None,None,clean,manual,None,35
Ford Ranger,2007,None,good,None,None,gas,white,None,None,salvage,automatic,pickup,4000
Nissan Sentra,2013,None,excellent,4 cylinders,fwd,gas,black,90,mid-size,clean,automatic,None,7500
toyota celica gts,2002,JTDDY32T820057665,like new,4 cylinders,fwd,gas,custom,112456,compact,clean,manual,hatchback,4500
toyota celica gts,2002,JTDDY32T820057665,like new,4 cylinders,fwd,gas,custom,112456,compact,clean,manual,hatchback,4500
GMC TERRAIN,2011,None,like new,4 cylinders,None,gas,silver,72500,None,clean,automatic,None,13500
jeep wrangler 4x4 sport,1990,None,None,None,None,gas,None,None,None,clean,manual,None,3000
ford mustang,2003,None,None,None,None,gas,None,160000,None,clean,manual,None,3450
Dodge stratus,2006,None,good,6 cylinders,fwd,gas,green,148000,mid-size,clean,automatic,sedan,2000
MITSUBISHI MIRAGE G4,2017,None,like new,3 cylinders,None,gas,red,6500,None,clean,automatic,sedan,8500
Honda HR-V EX-L HRV,2016,None,like new,4 cylinders,fwd,gas,grey,12000,full-size,salvage,automatic,sedan,14900
Honda Accord coupe,2008,None,None,None,None,gas,None,None,None,clean,manual,None,5700
Buick century custom,2002,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,1900
hyundai accent,2003,None,good,4 cylinders,None,gas,white,161000,None,clean,manual,None,1850
kia rio lx,2009,None,good,4 cylinders,None,gas,None,130,None,clean,automatic,None,2599
gmc 1500 sierra,2000,None,None,None,None,gas,None,270000,None,lien,automatic,None,2700
Volkswagen Passat SE,2012,None,good,5 cylinders,fwd,gas,None,71000,full-size,clean,automatic,sedan,9800
Ford F-250,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2512
Toyota Corolla S,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,10500
ford mustang,2007,None,fair,6 cylinders,rwd,gas,None,None,None,salvage,automatic,coupe,3000
HONDA,1971,None,excellent,other,rwd,gas,custom,11000,sub-compact,clean,manual,other,3499
ACURA TL,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1591
honda civic,2016,None,excellent,4 cylinders,None,gas,red,12000,None,salvage,automatic,None,11950
Honda Odyssey EX,2015,None,like new,6 cylinders,fwd,gas,blue,28000,full-size,salvage,automatic,van,17400
Honda Odyssey EX,2016,None,like new,6 cylinders,fwd,gas,brown,1000,full-size,salvage,automatic,mini-van,18900
