make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
infiniti g35 sport,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,5800
JAGUAR S TYPE,2005,None,None,None,None,gas,None,132000,None,clean,automatic,None,5500
toyota corolla,2006,2T1BR32E96C680617,excellent,4 cylinders,None,gas,blue,152000,full-size,clean,manual,sedan,3950
features are heated leather,2009,None,excellent,6 cylinders,None,gas,grey,None,None,clean,automatic,None,1985
toyota corolla s,2010,None,excellent,4 cylinders,fwd,gas,white,34000,mid-size,rebuilt,automatic,sedan,8500
FORD FUSIONSEL,2010,None,excellent,6 cylinders,fwd,gas,grey,112000,mid-size,clean,automatic,sedan,6500
hyundia sonata GL,2000,None,good,6 cylinders,fwd,gas,white,None,mid-size,clean,automatic,sedan,1200
ford fusion sel,2010,None,excellent,6 cylinders,fwd,gas,grey,None,mid-size,clean,automatic,None,6500
toyota 4runner,2012,None,excellent,6 cylinders,None,gas,white,75645,None,clean,automatic,None,23000
Bmw,2006,None,None,None,None,gas,None,96000,None,clean,automatic,None,6700
Durango,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
CHEVY TAHOE LTZ,2007,None,like new,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,SUV,11900
Nissan Altima SL,2013,1N4AL3AP6DN435578,excellent,4 cylinders,None,gas,None,49000,None,clean,automatic,None,13800
kia sportage ex,2013,None,like new,4 cylinders,fwd,gas,blue,47000,mid-size,clean,automatic,SUV,12800
Toyota Tacoma,2009,None,None,None,None,gas,None,None,full-size,clean,automatic,None,14000
Honda Civic Ex,2007,None,good,4 cylinders,fwd,gas,white,None,full-size,clean,automatic,coupe,5250
nissan altima 2.5 4dr sedan,2012,None,excellent,4 cylinders,fwd,gas,grey,86000,None,rebuilt,automatic,sedan,5900
ford taurus sel,2012,None,None,6 cylinders,None,gas,None,80000,None,clean,automatic,None,7700
toyota camry le 4dr sedan,2007,None,excellent,4 cylinders,fwd,gas,red,104000,full-size,rebuilt,automatic,sedan,5900
pontiac grand prix gt,2004,None,excellent,6 cylinders,None,gas,None,126000,None,clean,automatic,sedan,2800
nissan xterra se,2002,None,None,6 cylinders,None,gas,None,145820,None,clean,automatic,None,3500
saturn sl1,2002,None,None,4 cylinders,fwd,gas,None,174000,compact,clean,automatic,sedan,500
Saturn Aura,2007,None,excellent,None,None,gas,None,90000,None,clean,automatic,None,4600
