make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
jeep wrangler unlimited,2009,None,excellent,6 cylinders,4wd,gas,None,68000,None,clean,automatic,None,15850
volkswagen jetta sedan,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,7900
gmc yukon denali,2006,None,None,None,None,gas,None,None,None,clean,automatic,SUV,2054
Nissan Rogue SL,2008,None,excellent,None,None,gas,None,128478,None,rebuilt,automatic,None,3500
hyundai sonata gls,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,6450
International Scout II,1976,None,good,4 cylinders,4wd,gas,green,60000,None,clean,manual,offroad,4200
crown victoria,2002,None,None,8 cylinders,rwd,gas,orange,93000,full-size,clean,automatic,None,900
Chevrolet 1500 Silverado LT,2006,None,excellent,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,10995
ford f150,1998,None,fair,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,1700
yukon,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Audi S4,2015,WAUBGAFL3FA067591,like new,6 cylinders,4wd,gas,silver,27000,mid-size,clean,automatic,sedan,38999
hyundai sonata gls 4dr sedan,2008,5NPET46C68H375721,excellent,4 cylinders,fwd,gas,None,111000,mid-size,rebuilt,automatic,sedan,3995
Ford Mustang Bullitt,2001,1FAFP42X1IF248922,like new,8 cylinders,rwd,gas,green,76000,compact,clean,manual,coupe,13000
saturn sc 2,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1300
Mazda,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,4200
jaguar s-type,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
ford f-150,1998,None,excellent,8 cylinders,rwd,gas,white,230000,full-size,clean,automatic,pickup,3200
ford freestyle,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
Hurricane,2016,None,None,None,None,other,None,None,None,salvage,other,None,1000000
chevrolet corvette,1977,None,good,8 cylinders,None,gas,white,134000,None,clean,automatic,None,10000
Nissan Armada,2009,None,None,None,None,gas,None,None,None,salvage,automatic,None,4850
subaru b9 tribeca,2006,4S4WX82C264414017,good,6 cylinders,4wd,gas,silver,202000,mid-size,clean,automatic,SUV,5800
chrysler,2005,None,good,4 cylinders,None,gas,None,150000,None,clean,automatic,None,800
Nissan Titan,2006,None,None,None,None,gas,None,None,None,salvage,automatic,None,4850
jeep wrangler,1998,None,good,4 cylinders,4wd,gas,blue,105000,mid-size,clean,manual,offroad,7000
Chevy,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,11900
Ford,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,6900
toyota camry,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,5900
Honda,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,11200
Honda,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,6900
Ford,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,5800
Chevy,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,10900
Chevy,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,8900
mercedes benz,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,8900
honda prelude,2001,None,good,4 cylinders,fwd,gas,silver,123000,compact,clean,manual,coupe,3500
chevy malibu,2005,None,fair,None,None,gas,None,None,None,clean,manual,None,1500
dodge dakota,2006,1D7HE22K26S526048,good,6 cylinders,rwd,gas,red,184000,full-size,clean,automatic,pickup,6000
chevrolet corvette,2017,1G1YB2D75H5101705,new,8 cylinders,rwd,gas,black,2474,full-size,clean,automatic,coupe,49000
buick lesabre,1972,None,good,6 cylinders,None,gas,custom,None,None,clean,automatic,None,14000
Gmc,2001,None,good,8 cylinders,4wd,diesel,None,196000,full-size,clean,automatic,None,7900
Kia Sportage,2006,None,excellent,6 cylinders,4wd,gas,brown,169000,full-size,clean,automatic,SUV,3900
jeep liberty sport,2010,None,excellent,6 cylinders,rwd,gas,white,178000,full-size,clean,automatic,SUV,3999
Dodge Ram 2500,2000,None,fair,6 cylinders,4wd,diesel,None,337000,full-size,clean,automatic,pickup,1
mitsubishi eclipse gt,2001,None,excellent,6 cylinders,None,gas,silver,116000,compact,clean,automatic,coupe,1100
Gmc sierra,2001,None,good,None,rwd,gas,white,192000,None,clean,automatic,None,2000
toyota tacoma prerunner v6,2013,None,excellent,None,None,gas,None,50000,None,clean,automatic,None,28000
dodge charger,2011,None,good,8 cylinders,rwd,gas,custom,121500,full-size,clean,automatic,sedan,9500
ford mustang,2001,None,good,None,None,gas,white,154000,None,clean,manual,None,3000
cadillac escalade,2008,None,good,8 cylinders,rwd,gas,blue,113,None,lien,automatic,None,16700
chevrolet impala,2008,None,good,None,None,gas,silver,172000,None,clean,automatic,None,4150
Fiat 500,2012,None,good,4 cylinders,fwd,gas,grey,70000,compact,clean,manual,hatchback,5900
ford explorer,2002,None,good,6 cylinders,4wd,gas,blue,None,full-size,clean,automatic,SUV,2800
mercury mountaineer,2003,None,excellent,6 cylinders,4wd,gas,blue,97000,full-size,clean,automatic,SUV,3800
chrysler,2002,None,good,6 cylinders,4wd,gas,blue,197000,mid-size,clean,automatic,mini-van,2222
bmw 740i,2000,None,None,8 cylinders,fwd,gas,grey,None,full-size,clean,automatic,sedan,850
Toyota Prius C,2015,JTDKDTB31F1100021,like new,4 cylinders,fwd,gas,blue,42000,compact,salvage,automatic,None,12500
C 8000,1974,None,None,None,None,diesel,None,None,None,clean,automatic,truck,5500
Toyota Sienna XLE Limited,2005,None,excellent,6 cylinders,fwd,gas,None,203000,None,clean,automatic,None,4900
Ford Explorer,2005,None,excellent,6 cylinders,4wd,gas,blue,184000,None,clean,automatic,SUV,3650
Jeep cherokee,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
Chevy Tahoe suburban,2005,None,None,None,4wd,gas,None,None,None,clean,automatic,None,6500
Honda Civic Hatchback EX-L,2017,None,excellent,4 cylinders,fwd,gas,None,17200,compact,clean,automatic,hatchback,20500
oldsmobile cutless supreme,1994,None,good,6 cylinders,fwd,gas,white,190000,mid-size,clean,automatic,coupe,2100
bradley gt,1972,None,fair,None,None,gas,None,None,None,missing,other,other,500
mercedes-benz sl500,2005,WDBSK75F35F08799,excellent,8 cylinders,rwd,gas,white,102000,None,clean,automatic,convertible,12500
honda civic,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
Chevrolet Equinox LTZ,2010,None,like new,4 cylinders,4wd,gas,black,None,None,clean,automatic,None,2200
Ford F150,2013,None,good,6 cylinders,4wd,gas,None,114000,None,lien,automatic,None,24000
Ford Mustang SVT Cobra,1997,None,excellent,8 cylinders,rwd,gas,black,69000,None,clean,manual,bus,10500
mazda tribute,2002,None,None,None,None,gas,None,157000,None,clean,automatic,None,3500
ford mustang,1967,None,None,None,None,gas,None,None,None,missing,automatic,None,4000
Ford f-100,1973,None,good,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,750
mercedes-benz e320 4Matic,2000,None,good,6 cylinders,4wd,gas,None,180000,None,clean,automatic,None,3500
Jeep Grand Cherokee Laredo,1998,None,good,None,None,gas,None,None,None,clean,automatic,None,1800
toyota corolla,2014,None,excellent,None,None,gas,black,694333,None,clean,automatic,None,14600
chevrolet tahoe limited,2000,None,like new,None,None,gas,None,95000,None,clean,automatic,None,14000
honda civic ex,1998,None,good,4 cylinders,None,gas,white,198000,None,clean,manual,coupe,2500
2011 Ford F-150 4X4,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,33000
ram 1500,2014,None,like new,8 cylinders,4wd,gas,white,103246,full-size,lien,automatic,pickup,2699500
chevrolet 1500 silverado,2006,None,excellent,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,truck,9999
honda accord lx,2007,None,excellent,4 cylinders,fwd,gas,custom,86922,full-size,rebuilt,automatic,sedan,4500
Akura RL,2006,None,excellent,6 cylinders,fwd,gas,white,122000,full-size,rebuilt,automatic,sedan,6650
acura legend ls,1994,None,fair,6 cylinders,fwd,gas,white,195000,mid-size,clean,automatic,sedan,1000
chevy trailblazer,2003,None,fair,6 cylinders,fwd,gas,None,190000,None,clean,automatic,SUV,2000
hyundai elantra,2012,None,None,None,None,gas,None,148900,None,clean,automatic,None,5500
chevrolet corvette,1977,None,good,8 cylinders,None,gas,white,131000,None,clean,automatic,None,10000
bmw 325i,2004,None,good,6 cylinders,rwd,gas,custom,None,mid-size,clean,automatic,sedan,6000
chevy c10,1986,None,None,None,None,gas,None,None,None,clean,automatic,None,2800
ford mustang,2014,None,None,None,None,gas,None,None,None,lien,manual,None,23500
nissan sentra,2002,None,None,None,None,gas,None,241000,None,clean,automatic,None,1600
ford taurus ses,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
Subaru Outback,2008,None,excellent,6 cylinders,4wd,gas,grey,241000,None,clean,automatic,None,6500
Chevy 20,1961,None,fair,8 cylinders,rwd,gas,blue,None,full-size,clean,manual,pickup,2500
